,index,adventure,software training,photo editing,indie,education,action,animation &amp; modeling,early access,free to play,audio production,massively multiplayer,design &amp; illustration,utilities,sports,racing,rpg,accounting,simulation,casual,strategy,video production,game
243,88553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,virtual families
244,88554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,death track®: resurrection
245,88555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,freedom force vs. the third reich
246,88556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,freedom force
247,88557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,light of altair
248,88558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,darkest hour: europe '44-'45
249,88559,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prototype™
250,88560,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blueberry garden
251,88561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,port royale 2
252,88562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,call of cthulhu®: dark corners of the earth
253,88563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,the elder scrolls iv: oblivion® game of the year edition
254,88564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,the elder scrolls iii: morrowind® game of the year edition
255,88565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the elder scrolls iv: oblivion® game of the year edition deluxe
256,88566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ankh 2: heart of osiris
257,88567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,armored fist 3
258,88568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mig-29 fulcrum
259,88569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bc kings
260,88570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,call of juarez®: bound in blood
261,88571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nancy drew®: legend of the crystal skull
262,88572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nancy drew®: the creature of kapu cave
263,88573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nancy drew®: the phantom of venice
264,88574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nancy drew®: the white wolf of icicle creek
265,88575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,brainpipe: a plunge to unhumanity
266,88576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,hunting unlimited 2010
267,88577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tales of monkey island complete pack
268,88578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,street fighter® iv
269,88579,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,thrillville®: off the rails™
270,88580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,indiana jones® and the fate of atlantis™
271,88581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,armed and dangerous®
272,88582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"star wars: battlefront 2 (classic, 2005)"
273,88583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,indiana jones® and the last crusade™
274,88584,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lego® indiana jones™: the original adventures
275,88585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the secret of monkey island: special edition
276,88586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,warfare
277,88587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,clutch
278,88588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nancy drew®: ransom of the seven ships
279,88589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nancy drew®: ransom of the seven ships demo
280,88590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3d ultra™ minigolf adventures
281,88591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,king's quest™ collection
282,88592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,timeshift™
283,88593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,space quest™ collection
284,88594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,killing floor outbreak character pack
285,88595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,aces of the galaxy™
286,88596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,tropico reloaded
287,88597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mystery p.i. - lost in los angeles
288,88598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bionic commando: rearmed
289,88599,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bionic commando
290,88600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watchmen: the end is nigh part 2
291,88601,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foreign legion: buckets of blood
292,88602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,star wars™ - knights of the old republic™
293,88603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,osmos
294,88604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fallout 2: a post nuclear role playing game
295,88605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,fallout tactics: brotherhood of steel
296,88606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kingpin — life of crime
297,88607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sacrifice
298,88608,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mini ninjas demo
299,88609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tales of monkey island complete pack: chapter 2 - the siege of spinner cay
300,88610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,jewel quest pack
301,88611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mahjong quest collection
302,88612,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"time gentlemen, please! and ben there, dan that! special edition  double pack"
303,88613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tom clancy's splinter cell chaos theory®
304,88614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,crash time 2
305,88615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,xiii century – gold edition
306,88616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,world of zoo
307,88617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18 wheels of steel: extreme trucker
308,88618,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mini ninjas
309,88619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,freeze tag fun pack #2
310,88620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,freeze tag fun pack #1
311,88621,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,windosill
312,88622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train simulator: colton & northern route add-on
313,88623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,midnight mysteries
314,88624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tales of monkey island complete pack: chapter 3 - lair of the leviathan
315,88625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joint operations: combined arms gold
316,88626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train simulator: us loco & asset pack
317,88627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dinertown tycoon
318,88628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train simulator: european loco & asset pack
319,88629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,risen
320,88630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,flora's fruit farm
321,88631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,empire: total war™ - the warpath campaign
322,88632,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machinarium
323,88633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,medal of honor: airborne
324,88634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,need for speed: shift
325,88635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,torchlight
326,88636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,command & conquer: red alert 3 - uprising
327,88637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,the stronghold collection
328,88638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,east india company: privateer
329,88639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,painkiller: resurrection
330,88640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,spellforce 2 - anniversary edition
331,88641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,secret files: tunguska
332,88642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,rush for berlin gold
333,88643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tales of monkey island complete pack: chapter 4 - the trial and execution of guybrush threepwood
334,88644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,men of war: red tide
335,88645,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hammerfight
336,88646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,spellforce - platinum edition
337,88647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,massive assault: phantom renaissance
338,88648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,massive assault
339,88649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nancy drew® dossier: resorting to danger!
340,88650,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,serious sam hd: the first encounter
341,88651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,secret files 2: puritas cordis
342,88652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dragon age: origins
343,88653,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aztaka
344,88654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,magnetis
345,88655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,for the glory: a europa universalis game
346,88656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,call of duty®: modern warfare® 2
347,88657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lego® star wars™ - the complete saga
348,88658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,overlord™
349,88659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,overlord™: raising hell
350,88660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,command & conquer 3: tiberium wars
351,88661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,yumsters 2: around the world
352,88662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,command & conquer 3: kane's wrath
353,88663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,gratuitous space battles
354,88664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,wings of prey
355,88665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,the bard's tale
356,88666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defence alliance 2
357,88667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,star wars™ - the force unleashed™ ultimate sith edition
358,88668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,europa universalis iii: heir to the throne
359,88669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fallout 3: game of the year edition
360,88670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,gratuitous space battles: the tribe
361,88671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,build-a-lot
362,88672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,build-a-lot 2: town of the year
363,88673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,build-a-lot 3: passport to europe
364,88674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,coconut queen
365,88675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,roogoo
366,88676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,devil may cry 4
367,88677,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,avencast: rise of the mage
368,88678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,build-a-lot 4: power source
369,88679,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"pirates, vikings, and knights ii"
370,88680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,farm frenzy 2
371,88681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,farm frenzy 3: american pie
372,88682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,farm frenzy 3
373,88683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,farm frenzy
374,88684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,farm frenzy: pizza party
375,88685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cake mania main street™
376,88686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,westward® iv: all aboard
377,88687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iron roses
378,88688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ufo: extraterrestrials gold
379,88689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lego® indiana jones™ 2: the adventure continues
380,88690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,vancouver 2010™ - the official video game of the olympic winter games
381,88691,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,super laser  racer
382,88692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,hearts of iron iii: soviet infantry pack dlc
383,88693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,necrovision: lost company
384,88694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cradle of persia
385,88695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aliens vs. predator swarm map pack
386,88696,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,serious sam classic: the first encounter
387,88697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train simulator: fort kent to eagle lake route add-on
388,88698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mount & blade: warband
389,88699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,coniclysm
390,88700,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plain sight
391,88701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lead and gold: gangs of the wild west
392,88702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,grand theft auto: episodes from liberty city
393,88703,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dark void™ zero
394,88704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fortix
395,88705,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,beat hazard
396,88706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sam & max: the devil’s playhouse
397,88707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,m.u.d. tv
398,88708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,wings of luftwaffe add-on
399,88709,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the misadventures of p.b. winterbottom
400,88710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aquanox 2: revelation
401,88711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aquanox
402,88712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fluttabyes
403,88713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,hidden expedition: titanic
404,88714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,hidden expedition: amazon
405,88715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,napoleon: total war™ - coalition battle pack
406,88716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fitness dash™
407,88717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,gemini lost™
408,88718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dinertown detective agency™
409,88719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mahjong roadshow™
410,88720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,hotel dash™ suite success™
411,88721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nightshift legacy: the jaguar's eye™
412,88722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,the nightshift code™
413,88723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,trijinx: a kristine kross mystery™
414,88724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,valerie porter and the scarlet scandal™
415,88725,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,biozone
416,88726,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iron grip: warlord
417,88727,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rocket knight
418,88728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,max and the magic marker
419,88729,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flight of the icarus
420,88730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,puzzler world
421,88731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prince of persia: the forgotten sands™ digital deluxe edition
422,88732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ziro
423,88733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,altered beast™
424,88734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,comix zone™
425,88735,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,sega mega drive and genesis classics
426,88736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,golden axe™
427,88737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ecco the dolphin™
428,88738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,gain ground™
429,88739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shinobi™ iii: return of the ninja master
430,88740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,crack down™
431,88741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vectorman™
432,88742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sonic 3d blast™
433,88743,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shadow dancer™
434,88744,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,space harrier™ ii
435,88745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,alpha protocol™
436,88746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alien breed: impact
437,88747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fallout 3 - point lookout
438,88748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,defense grid: resurgence map pack 1
439,88749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fallout 3 - mothership zeta
440,88750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fallout 3 - broken steel
441,88751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fallout 3 - the pitt
442,88752,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alien swarm
443,88753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fallout 3 - operation anchorage
444,88754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,simcity™ 4 deluxe edition
445,88755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,disciples iii - renaissance steam special edition
446,88756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tidalis
447,88757,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,razor2: hidden skies
448,88758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,the settlers 7: uncharted land map pack
449,88759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,dimensity
450,88760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kane & lynch 2: dog days
451,88761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,the guild ii renaissance
452,88762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,hearts of iron iii dlc: german ii spritepack
453,88763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,trainz simulator dlc: blue comet
454,88764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,fantasy wars
455,88765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mafia ii
456,88766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train simulator: network southeast class 47 loco add-on
457,88767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,puzzle quest 2
458,88768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,burn zombie burn!
459,88769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madballs b*d*i clan skins
460,88770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madballs scorched evolution skin rollup
461,88771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madballs bdi evolution skin rollup
462,88772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madballs holiday skin rollup
463,88773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,victoria i complete
464,88774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ship simulator extremes
465,88775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,worms reloaded
466,88776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,making history ii: the war of the world
467,88777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,arma 2: british armed forces
468,88778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,victoria ii
469,88779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,booster trooper demo
470,88780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,madballs scorched clan skins
471,88781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kane & lynch 2: the doggie bag
472,88782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kane & lynch 2: multiplayer masks pack
473,88783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,trainz: classic cabon city
474,88784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kane & lynch 2: alliance weapon pack
475,88785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cossacks: back to war
476,88786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,broken sword: director's cut
477,88787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,chime
478,88788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mafia ii dlc: jimmy's vendetta
479,88789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sniper: ghost warrior - map pack
480,88790,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vvvvvv
